difficulty,scloc,loc,effort,time,volume,bugs,lloc,comments,blanks,single_comments,calculated_length,LargeClass
0.0,0.003953545836422,0.0030955396088363,1.214252932152815e-05,1.2142529311351538e-05,0.0004259944639546,0.000425994407855,0.0066694456023343,0.0103092783505154,0.0039241334205362,0.0113636363636363,0.0006657019452763,0.0
0.0873912338389436,0.0116135408944897,0.0091459124806528,0.0006155410171242,0.0006155410170672,0.0037202024944576,0.0037202024654966,0.0204251771571488,0.0378006872852233,0.0065402223675604,0.0416666666666666,0.0054015562921538,0.0
0.1377073987742702,0.0128490239683716,0.0101308569016462,0.0043573699078118,0.0043573699065744,0.0180740572818558,0.0180740572227949,0.0208420175072947,0.0446735395189003,0.0065402223675604,0.0492424242424242,0.0201364109660698,0.0
0.1339998918839086,0.0121077341240425,0.009286618826509,0.0033179347800407,0.0033179347802687,0.0140834195141976,0.0140834194305719,0.019591496456857,0.0378006872852233,0.0058862001308044,0.0416666666666666,0.0162293707839717,0.0
0.0481975895747021,0.0034593526068692,0.0029548332629801,9.688322072891376e-05,9.688322071263244e-05,0.0008925785018445,0.0008925784660458,0.0054189245518966,0.0171821305841924,0.0032701111837802,0.0189393939393939,0.0013617372637269,0.0
0.0,0.0056832221398566,0.0042211903756859,2.8035963649116786e-06,2.803596334381298e-06,9.835813437141757e-05,9.835815214104624e-05,0.0083368070029178,0.0137457044673539,0.0039241334205362,0.0151515151515151,0.000166425486319,0.0
0.0913145215602816,0.0088954781319495,0.0066131982552413,0.0017906014063031,0.0017906014063682,0.010541415608389,0.0105414155501349,0.0141725719049604,0.0274914089347079,0.0039241334205362,0.0303030303030303,0.0113487172254285,0.0
0.0,0.0106251544353842,0.0080202617138032,0.0,0.0,0.0,0.0,0.0179241350562734,0.0206185567010309,0.0071942446043165,0.0227272727272727,0.0,0.0
0.0,0.0084012849023968,0.0049247221049669,4.416582412543518e-06,4.41658241457895e-06,0.0001549462725563,0.0001549462010263,0.007503126302626,0.0,0.0026160889470241,0.0,0.000166425486319,0.0
0.0061791781629611,0.0121077341240425,0.0097087378640776,1.4247532460134377e-05,1.4247532427568816e-05,0.0003570314007378,0.0003570313649964,0.0216756982075864,0.0309278350515463,0.0091563113145846,0.034090909090909,0.0003956672324564,0.0
